organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,task_is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-04 08:42:00,2799268,1SPT,2538101,t,CAWA,Canada Warbler,CARDELLINA CANADENSIS,Aves,462.00,600.82,3.00,0,12000,5382304,1,Song,1,1,t,1,Siena Blier,4251,4892,f,70,33,,2526,108948,102844,26,70,33,,2526,108551,102600,29,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/aru/task/2538101,https://portal.wildtrax.ca/media/aru_tag_clips/8c/70/5e/53-da8f-4d60-9955-5e398407a0c1/1bb0207462ff468da0130823cd0c7a87.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/8c/70/5e/53-da8f-4d60-9955-5e398407a0c1/2aa11deecfe74796840c6c2d92a637cb.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-05 04:42:00,2799269,1SPT,2538102,t,NOCA,Northern Cardinal,CARDINALIS CARDINALIS,Aves,326.00,600.82,7.00,0,12000,5382363,1,Song,1,,t,1,Siena Blier,4251,4251,f,36,90,,315,95428,101044,91,36,90,,315,95367,101074,91,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538102,https://portal.wildtrax.ca/media/aru_tag_clips/ba/42/a6/59-70f9-476d-97df-a6b3bb5f6409/b28dde97999b452cb9b5a0a40dbacbc5.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/ba/42/a6/59-70f9-476d-97df-a6b3bb5f6409/53ebcf7032b648649da49a428b861149.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-05 05:42:00,2799271,1SPT,2538104,t,CHSP,Chipping Sparrow,SPIZELLA PASSERINA,Aves,160.00,600.82,7.00,0,12000,5382317,1,Song,1,,t,1,Siena Blier,4251,4251,f,84,77,,56,118347,111237,54,84,77,,56,118378,111328,53,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538104,https://portal.wildtrax.ca/media/aru_tag_clips/17/e3/b1/3b-39a1-4cae-8f16-12917e1808f2/b108855a347447ef84a4202511fe154a.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/17/e3/b1/3b-39a1-4cae-8f16-12917e1808f2/9167d91ab7c74e5d8dd2b96a6979dfbf.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-05 05:42:00,2799271,1SPT,2538104,t,AMGO,American Goldfinch,SPINUS TRISTIS,Aves,240.00,600.82,7.00,0,12000,5382268,1,Song,1,,t,1,Siena Blier,4251,1467,f,23,21,,173,113922,130096,71,23,21,,173,113831,129883,73,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538104,https://portal.wildtrax.ca/media/aru_tag_clips/17/e3/b1/3b-39a1-4cae-8f16-12917e1808f2/994f26904d4b471691fed3b94f9f4739.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/17/e3/b1/3b-39a1-4cae-8f16-12917e1808f2/5c2dd471c45040b38697981af7d783f7.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-05 06:42:00,2799272,1SPT,2538105,t,CAWA,Canada Warbler,CARDELLINA CANADENSIS,Aves,378.00,600.82,5.00,0,12000,5382305,1,Song,1,1,t,1,Siena Blier,4251,4251,f,60,33,,849,112793,111847,95,60,33,,849,112427,112427,98,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538105,https://portal.wildtrax.ca/media/aru_tag_clips/a5/60/04/dd-bb97-4f10-9c6d-0fa800a872c4/a967dcf78f1d498dbc76f2fb80ba3038.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/a5/60/04/dd-bb97-4f10-9c6d-0fa800a872c4/a3894cb5089945be938413078d3d9f19.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-05 07:42:00,2799274,1SPT,2538107,t,HAWO,Hairy Woodpecker,DRYOBATES VILLOSUS,Aves,446.00,600.82,3.00,0,12000,5382340,1,Song,1,1,t,1,Siena Blier,4251,4251,f,29,21,,14,128113,117615,85,29,21,,14,127869,117706,86,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538107,https://portal.wildtrax.ca/media/aru_tag_clips/c8/83/c4/68-1492-4df2-a0fb-098e3f85af92/84793e1529d5431398590986a70a0f0c.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/c8/83/c4/68-1492-4df2-a0fb-098e3f85af92/a990561b23424b51b4656b2aabcee862.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-05 08:42:00,2799275,1SPT,2538108,t,INBU,Indigo Bunting,PASSERINA CYANEA,Aves,70.00,600.82,7.00,0,12000,5382348,1,Song,1,5,t,1,Siena Blier,4251,4892,f,59,97,,302,149261,115387,52,59,97,,302,149292,114960,52,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538108,https://portal.wildtrax.ca/media/aru_tag_clips/1c/08/9f/00-db2f-4e62-9623-9b24c37302e9/a6419034074741e78298e8198edf0733.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/1c/08/9f/00-db2f-4e62-9623-9b24c37302e9/93b4d18f229c449c8af51945e39401f1.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-05 08:42:00,2799275,1SPT,2538108,t,MERL,Merlin,FALCO COLUMBARIUS,Aves,302.00,600.82,9.00,0,12000,5382356,1,Song,1,5,t,1,Siena Blier,4251,4892,f,30,39,,387,137787,133484,22,30,40,,387,137360,133453,24,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538108,https://portal.wildtrax.ca/media/aru_tag_clips/1c/08/9f/00-db2f-4e62-9623-9b24c37302e9/f8931551517940be984d1d7f33ea58e9.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/1c/08/9f/00-db2f-4e62-9623-9b24c37302e9/939f263418b3428a912431b9ab29fe48.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-05 08:42:00,2799275,1SPT,2538108,t,WIWR,Winter Wren,TROGLODYTES HIEMALIS,Aves,378.00,600.82,3.00,0,12000,5382415,1,Song,1,1,t,1,Siena Blier,4251,4251,f,74,12,,101,154694,142609,21,74,12,,101,154266,142395,23,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538108,https://portal.wildtrax.ca/media/aru_tag_clips/1c/08/9f/00-db2f-4e62-9623-9b24c37302e9/586548c1db7746298fbf4ca218ec550d.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/1c/08/9f/00-db2f-4e62-9623-9b24c37302e9/c3511bd9d7574133a4dcabb3f55ade7a.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-06 05:43:00,2799279,1SPT,2538112,t,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,Aves,294.00,600.82,3.00,0,12000,5382414,1,Song,1,1,t,1,Siena Blier,4251,4892,f,60,2,,1913,142426,147522,62,60,2,,1913,141754,147339,63,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538112,https://portal.wildtrax.ca/media/aru_tag_clips/c5/c8/f8/dd-1b97-4b68-b0f2-f056705763ab/9885b9c22c8a44449ba9b75d61db2886.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/c5/c8/f8/dd-1b97-4b68-b0f2-f056705763ab/f6b3a4fc224b49e58e866163f083320a.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-06 06:43:00,2799280,1SPT,2538113,t,OVEN,Ovenbird,SEIURUS AUROCAPILLA,Aves,314.00,600.82,5.00,0,12000,5382371,1,Song,1,1,t,1,Siena Blier,4251,4892,f,92,30,,73,147552,152863,31,92,30,,73,147400,152771,32,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538113,https://portal.wildtrax.ca/media/aru_tag_clips/ea/85/3e/a1-bf91-4746-b586-dc5939529c54/39a3276fd3de456e92017919676dfc7c.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/ea/85/3e/a1-bf91-4746-b586-dc5939529c54/22bf37ad5f084546bacd1b1f3ca09734.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-06 06:43:00,2799280,1SPT,2538113,t,INBU,Indigo Bunting,PASSERINA CYANEA,Aves,388.00,600.82,7.00,0,12000,5382350,1,Song,1,1,t,1,Siena Blier,4251,4892,f,20,88,,9,143555,139679,86,20,88,,8,143890,139709,84,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538113,https://portal.wildtrax.ca/media/aru_tag_clips/ea/85/3e/a1-bf91-4746-b586-dc5939529c54/ee09bb0b122a4796b4d8f445229b1195.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/ea/85/3e/a1-bf91-4746-b586-dc5939529c54/3460f2d1d56c46a992ddd0ba7f91fbdb.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-07 04:44:00,2799285,1SPT,2538118,t,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,Aves,236.00,600.82,3.00,0,12000,5382413,1,Song,1,1,t,1,Siena Blier,4251,4251,f,80,25,,701,104858,97137,59,80,25,,701,104218,97229,64,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538118,https://portal.wildtrax.ca/media/aru_tag_clips/8a/61/e9/24-ff59-4ff9-9498-def4c31b3a0b/f7601074bf654742a33466c482d2cbf8.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/8a/61/e9/24-ff59-4ff9-9498-def4c31b3a0b/74146b17f58a48e0b81089fa5b20d736.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-07 05:44:00,2799286,1SPT,2538119,t,BTNW,Black-throated Green Warbler,SETOPHAGA VIRENS,Aves,164.00,600.82,3.00,0,12000,5382285,1,Song,1,1,t,1,Siena Blier,4251,4251,f,56,14,,709,126892,109650,93,56,14,,709,126373,109924,97,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538119,https://portal.wildtrax.ca/media/aru_tag_clips/f9/f2/e7/17-f3aa-4fd0-9f2a-89e22e8af432/0ab168cdcf9b4473beb9f4372a5868d1.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/f9/f2/e7/17-f3aa-4fd0-9f2a-89e22e8af432/89f77d381b9f4f3696f4973e9d2c7644.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-08 04:45:00,2799293,1SPT,2538126,t,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,Aves,202.00,600.82,5.00,0,12000,5382410,1,Song,1,1,t,1,Siena Blier,4251,4251,f,86,20,,259,101196,93536,90,86,20,,259,102203,93445,81,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538126,https://portal.wildtrax.ca/media/aru_tag_clips/d0/69/b1/3b-8dc3-4052-8647-22d36b162ab8/647e9844a01e47a6adb467b1fadcdd11.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/d0/69/b1/3b-8dc3-4052-8647-22d36b162ab8/71ecc71b0fa34cc19b60608ac4089c5e.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-08 05:45:00,2799294,1SPT,2538127,t,COGR,Common Grackle,QUISCALUS QUISCULA,Aves,68.00,600.82,5.00,0,12000,5382318,1,Song,1,5,t,1,Siena Blier,4251,4892,f,81,12,,849,113495,121918,28,81,12,,849,113525,122040,27,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/aru/task/2538127,https://portal.wildtrax.ca/media/aru_tag_clips/b1/af/5c/b1-679b-482a-a053-4bfc19105a32/d9e7c355830f4672b872e6c7b0813efb.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/b1/af/5c/b1-679b-482a-a053-4bfc19105a32/dae68dad36474272a35a2e7fb61e860a.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-08 05:45:00,2799294,1SPT,2538127,t,SOSP,Song Sparrow,MELOSPIZA MELODIA,Aves,214.00,600.82,7.00,0,12000,5382397,1,Song,1,,t,1,Siena Blier,4251,4251,f,53,37,,911,139038,137024,14,53,38,,911,139160,136719,13,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538127,https://portal.wildtrax.ca/media/aru_tag_clips/b1/af/5c/b1-679b-482a-a053-4bfc19105a32/84246e1a8e4e45ad90110847d60d49a9.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/b1/af/5c/b1-679b-482a-a053-4bfc19105a32/fdfb57b0e5ed48329ea36dadb772683f.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-08 06:45:00,2799295,1SPT,2538128,t,WBNU,White-breasted Nuthatch,SITTA CAROLINENSIS,Aves,30.00,600.82,7.00,0,12000,5382408,1,Song,1,,t,1,Siena Blier,4251,4251,f,87,88,,1949,139435,129303,11,87,88,,1949,139526,129425,11,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538128,https://portal.wildtrax.ca/media/aru_tag_clips/3f/0c/fb/d1-5acf-4038-978d-997731827535/1b03d07e37354d049b6c006902bb1468.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/3f/0c/fb/d1-5acf-4038-978d-997731827535/ab9d7def129a40e0b1818d715dd4c317.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-08 07:45:00,2799297,1SPT,2538130,t,DOWO,Downy Woodpecker,DRYOBATES PUBESCENS,Aves,218.00,600.82,9.00,0,12000,5382327,1,Song,1,,t,1,Siena Blier,4251,4251,f,82,6,,896,142365,145142,76,82,6,,896,142120,145050,77,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538130,https://portal.wildtrax.ca/media/aru_tag_clips/8c/14/a7/9a-84a1-4a5e-aa6b-b857082b84fd/2d3817666ed243b98ff41a1e9e9f3cd4.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/8c/14/a7/9a-84a1-4a5e-aa6b-b857082b84fd/2fce617485b843c4a80555dbf5a55bb2.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-09 05:45:00,2799306,1SPT,2538139,t,NOFL,Northern Flicker,COLAPTES AURATUS,Aves,394.00,600.82,7.00,0,12000,5382365,1,Song,1,5,t,1,Siena Blier,4251,4892,f,70,47,,437,178864,191071,38,70,47,,437,178497,191071,38,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538139,https://portal.wildtrax.ca/media/aru_tag_clips/d9/6c/a6/24-3cc6-4194-9842-bd437d3be516/e7b9d5feb9bb409cb32f66f7b7a0246c.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/d9/6c/a6/24-3cc6-4194-9842-bd437d3be516/38778aeed6b04637ad73450d0e78bd48.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-09 05:45:00,2799306,1SPT,2538139,t,DOWO,Downy Woodpecker,DRYOBATES PUBESCENS,Aves,452.00,600.82,5.00,0,12000,5382326,1,Song,1,,t,1,Siena Blier,4251,4251,f,84,28,,282,226746,203735,89,84,28,,282,226471,203705,90,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/aru/task/2538139,https://portal.wildtrax.ca/media/aru_tag_clips/d9/6c/a6/24-3cc6-4194-9842-bd437d3be516/3c74a139c9b3496691e370f30f6dfe71.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/d9/6c/a6/24-3cc6-4194-9842-bd437d3be516/c54b7356058245be94a41f10454bdcf8.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-09 06:45:00,2799304,1SPT,2538137,t,NOFL,Northern Flicker,COLAPTES AURATUS,Aves,92.00,600.82,7.00,0,12000,5382366,1,Song,1,,t,1,Siena Blier,4251,4251,f,56,64,,304,173950,172058,19,56,64,,304,174072,171661,19,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538137,https://portal.wildtrax.ca/media/aru_tag_clips/1b/db/c0/85-e8e5-4c75-9b18-a3e37e4c0a3a/83ba1ead5aa9494a855b517a2216951c.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/1b/db/c0/85-e8e5-4c75-9b18-a3e37e4c0a3a/36f276e944c94d6e80a5bc8d99f76e05.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-09 06:45:00,2799304,1SPT,2538137,t,WBNU,White-breasted Nuthatch,SITTA CAROLINENSIS,Aves,144.00,600.82,5.00,0,12000,5382409,1,Song,1,,t,1,Siena Blier,4251,4251,t,65,46,,37,179535,175171,92,65,46,,37,179443,175293,92,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/aru/task/2538137,https://portal.wildtrax.ca/media/aru_tag_clips/1b/db/c0/85-e8e5-4c75-9b18-a3e37e4c0a3a/3c8ce2cadaed481f849daf56032620f1.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/1b/db/c0/85-e8e5-4c75-9b18-a3e37e4c0a3a/70ed7691f08440f4bb775cde896aa802.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-09 06:45:00,2799304,1SPT,2538137,t,DOWO,Downy Woodpecker,DRYOBATES PUBESCENS,Aves,212.00,600.82,7.00,0,12000,5382325,1,Song,1,5,t,1,Siena Blier,4251,4892,f,65,55,,119,174469,156769,17,65,55,,119,173767,157043,20,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/aru/task/2538137,https://portal.wildtrax.ca/media/aru_tag_clips/1b/db/c0/85-e8e5-4c75-9b18-a3e37e4c0a3a/6c221a2113234354b747121b5e0e67ce.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/1b/db/c0/85-e8e5-4c75-9b18-a3e37e4c0a3a/f3141d5982754b6887fbfd8454df7135.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-09 07:45:00,2799305,1SPT,2538138,t,INBU,Indigo Bunting,PASSERINA CYANEA,Aves,256.00,600.82,11.00,0,12000,5382349,1,Song,1,1,t,1,Siena Blier,4251,4892,f,41,78,,182,135162,129547,38,41,78,,182,135345,129486,37,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538138,https://portal.wildtrax.ca/media/aru_tag_clips/e1/a1/91/2f-bfdc-4fff-80aa-bb2024383b70/df276ab16d0e4e6f94cd02b6fdb51f46.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/e1/a1/91/2f-bfdc-4fff-80aa-bb2024383b70/1d2865f97345464581e80161f1b665ad.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-09 07:45:00,2799305,1SPT,2538138,t,NOFL,Northern Flicker,COLAPTES AURATUS,Aves,408.00,600.82,7.00,0,12000,5382364,1,Song,1,5,t,1,Siena Blier,4251,4892,f,70,16,,136,324738,218689,77,70,16,,136,324493,218689,78,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538138,https://portal.wildtrax.ca/media/aru_tag_clips/e1/a1/91/2f-bfdc-4fff-80aa-bb2024383b70/e0f595ddce4648318976f22b672d08b3.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/e1/a1/91/2f-bfdc-4fff-80aa-bb2024383b70/5a49fd5c9052427485fe7d21de12c88a.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-09 07:45:00,2799305,1SPT,2538138,t,DEJU,Dark-eyed Junco,JUNCO HYEMALIS,Aves,548.00,600.82,3.00,0,12000,5382324,1,Song,1,1,t,1,Siena Blier,4251,4251,f,90,40,,334,157990,132996,3,90,40,,334,158203,132935,2,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538138,https://portal.wildtrax.ca/media/aru_tag_clips/e1/a1/91/2f-bfdc-4fff-80aa-bb2024383b70/af9822e2511f4cb4810445e701b967cd.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/e1/a1/91/2f-bfdc-4fff-80aa-bb2024383b70/1d77dac25aed412fb916b2497ad2d116.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-09 08:45:00,2799307,1SPT,2538140,t,NHWR,Northern House Wren,TROGLODYTES AEDON,Aves,28.00,600.82,5.00,0,12000,5382346,1,Song,1,1,t,1,Siena Blier,4251,4892,f,48,82,,601,172791,174805,15,48,82,,601,172852,175140,13,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538140,https://portal.wildtrax.ca/media/aru_tag_clips/71/f1/df/a2-c746-4131-941e-5f12ad76321e/995097e0fd6444d59fffc45c8ec1b657.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/71/f1/df/a2-c746-4131-941e-5f12ad76321e/7943aef5f4794bf991e5512f895ba45f.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-10 06:46:00,2799315,1SPT,2538148,t,WIWR,Winter Wren,TROGLODYTES HIEMALIS,Aves,72.00,600.82,5.00,0,12000,5382417,1,Song,1,1,t,1,Siena Blier,4251,4892,f,96,19,,889,126434,156616,10,96,19,,889,126434,156525,11,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538148,https://portal.wildtrax.ca/media/aru_tag_clips/5f/f7/41/cc-ab71-48b4-a449-b303b2276f72/695f16e70fa84fb7ad8dded4f59bdea6.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/5f/f7/41/cc-ab71-48b4-a449-b303b2276f72/08ff0876331b4421bbaec9b1e9351cbc.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-10 06:46:00,2799315,1SPT,2538148,t,COGR,Common Grackle,QUISCALUS QUISCULA,Aves,96.00,600.82,5.00,0,12000,5382319,1,Song,1,,t,1,Siena Blier,4251,4251,f,49,82,,807,167755,136597,51,49,82,,807,167999,136597,49,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538148,https://portal.wildtrax.ca/media/aru_tag_clips/5f/f7/41/cc-ab71-48b4-a449-b303b2276f72/399a42e65d1a4284a9e898dfe05335c4.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/5f/f7/41/cc-ab71-48b4-a449-b303b2276f72/855fb113c37045c8a583bbaaab0397d8.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-10 07:46:00,2799313,1SPT,2538146,t,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,Aves,64.00,600.82,3.00,0,12000,5382411,1,Song,1,1,t,1,Siena Blier,4251,4892,f,5,89,,102,230133,256714,81,5,89,,102,229980,257019,80,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538146,https://portal.wildtrax.ca/media/aru_tag_clips/e8/8d/cc/69-e140-4f91-8c3e-6902df613440/7f3a9e86b231431b928b934b3f55fe9f.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/e8/8d/cc/69-e140-4f91-8c3e-6902df613440/80f5bf92860e408b8560f20613e984f0.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-1,546225,2025-07-10 08:46:00,2799316,1SPT,2538149,t,CANG,Canada Goose,BRANTA CANADENSIS,Aves,304.00,600.82,3.00,0,12000,5382302,1,Song,1,1,t,1,Siena Blier,4251,4892,f,16,78,,1365,223724,249969,4,16,78,,1365,223694,250000,4,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/aru/task/2538149,https://portal.wildtrax.ca/media/aru_tag_clips/db/dc/fd/fe-b8b7-448d-b122-6b97f5993262/38b729b1a44946e4a0a370e7338321bc.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/db/dc/fd/fe-b8b7-448d-b122-6b97f5993262/45b4411e638343ecacc3628a61f1f7e5.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-2,546227,2025-06-03 04:38:00,2799398,1SPT,2538231,t,BRTH,Brown Thrasher,TOXOSTOMA RUFUM,Aves,284.00,600.82,7.00,0,12000,5382467,1,Song,1,1,t,1,Siena Blier,4251,4251,f,28,81,,137,147644,154480,22,28,81,,137,148041,154541,22,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538231,https://portal.wildtrax.ca/media/aru_tag_clips/96/d4/6d/3c-582d-4220-90ec-8eb21e2b9fa7/88b7bfd8d94f42229c55bb82514d3d7f.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/96/d4/6d/3c-582d-4220-90ec-8eb21e2b9fa7/2abbf32a8e674bd49ac188852ae2c07e.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-2,546227,2025-06-03 04:38:00,2799398,1SPT,2538231,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,312.00,600.82,3.00,0,12000,5382515,1,Song,1,1,t,1,Siena Blier,4251,4251,f,3,84,,58,137299,174774,15,3,84,,58,137360,174927,14,,,,,,,,,,,,,,,f,https://portal.wildtrax.ca/aru/task/2538231,https://portal.wildtrax.ca/media/aru_tag_clips/96/d4/6d/3c-582d-4220-90ec-8eb21e2b9fa7/58719b595939439c9a0c00143ecbf08c.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/96/d4/6d/3c-582d-4220-90ec-8eb21e2b9fa7/c9fa20fec59245ec9e085cd3131debb3.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,DOUG-2,546227,2025-06-03 05:38:00,2799399,1SPT,2538232,t,BLJA,Blue Jay,CYANOCITTA CRISTATA,Aves,62.00,600.82,9.00,0,12000,5382457,1,Song,1,1,t,1,Siena Blier,4251,1467,f,68,55,,798,660400,616608,60,68,55,,798,661438,616150,59,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/aru/task/2538232,https://portal.wildtrax.ca/media/aru_tag_clips/4c/79/b8/e9-bd83-4199-a4f9-649cc78fc054/3013393434cf405285d408f7112364d4.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/4c/79/b8/e9-bd83-4199-a4f9-649cc78fc054/d89e9ea3063e4f58b8b541450285059b.flac
